,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
733,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Grill Gate,43.753122978404804,-79.45169001817703,Mediterranean Restaurant
734,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Earl Bales Ski and Snowboard Centre,43.75263075010656,-79.4318654481669,Ski Chalet
735,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
736,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257187,Sushi Restaurant
737,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
738,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,RBC Royal Bank,43.755697951682755,-79.43818263436917,Bank
739,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
740,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Sheppard Plaza,43.75569512647938,-79.43961347354475,Shopping Mall
741,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Subway,43.755741275340625,-79.44050193032683,Sandwich Place
742,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Popeyes Louisiana Kitchen,43.754671343663034,-79.44274006861691,Fried Chicken Joint
743,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Earl Bales Dog Park,43.75570002125429,-79.43087266680428,Dog Run
744,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Petro-Canada,43.755112,-79.438838,Gas Station
745,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Shoppers Drug Mart,43.756239,-79.439599,Pharmacy
746,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Metro,43.75608379050764,-79.43978950381364,Supermarket
747,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Yogurty's,43.756190568366485,-79.43941837290544,Frozen Yogurt Shop
748,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Bathurst & Sheppard,43.757535251951225,-79.43995259215554,Intersection
749,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,China Court,43.75578017077131,-79.43743743256304,Chinese Restaurant
750,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Earl Bales Community Centre,43.75444702374619,-79.43490964360893,Community Center
751,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,Domino's Pizza,43.75312660212406,-79.45092591363169,Pizza Place
752,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,North York Ski Centre,43.752711265290976,-79.43195314152754,Ski Area
753,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,West Don Parklands,43.761877,-79.439894,Trail
754,"Bathurst Manor, Wilson Heights, Downsview North",43.7543283,-79.4422593,York Downs Convenience Store,43.746889,-79.436317,Convenience Store
755,"Northwood Park, York University",43.7679803,-79.48726190000001,MUSE Massage Spa,43.7656861872247,-79.4893183666046,Massage Studio
756,"Northwood Park, York University",43.7679803,-79.48726190000001,Bamiyan Kabob,43.773768556446406,-79.49274051998997,Middle Eastern Restaurant
757,"Northwood Park, York University",43.7679803,-79.48726190000001,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant
758,"Northwood Park, York University",43.7679803,-79.48726190000001,Nino D'Aversa,43.75991342959363,-79.48888463299159,Pizza Place
759,"Northwood Park, York University",43.7679803,-79.48726190000001,Elite Restaurant,43.767934815930396,-79.47537888670135,Restaurant
760,"Northwood Park, York University",43.7679803,-79.48726190000001,Tim Hortons,43.764289283166015,-79.48879033327103,Coffee Shop
761,"Northwood Park, York University",43.7679803,-79.48726190000001,TD Canada Trust,43.762819345862425,-79.49025084540365,Bank
762,"Northwood Park, York University",43.7679803,-79.48726190000001,Fox & Fiddle,43.76379461939549,-79.48849672002802,Bar
763,"Northwood Park, York University",43.7679803,-79.48726190000001,Oishi Sushi,43.76352343481974,-79.49013570659244,Japanese Restaurant
764,"Northwood Park, York University",43.7679803,-79.48726190000001,Starbucks,43.766762,-79.475957,Coffee Shop
765,"Northwood Park, York University",43.7679803,-79.48726190000001,Tim Hortons,43.774266290879616,-79.49316501617426,Coffee Shop
766,"Northwood Park, York University",43.7679803,-79.48726190000001,Bad Boy Furniture - North York,43.76431446505117,-79.4865882396698,Furniture / Home Store
767,"Northwood Park, York University",43.7679803,-79.48726190000001,Phở Liên Hương,43.76443735783582,-79.48977451350508,Vietnamese Restaurant
768,"Northwood Park, York University",43.7679803,-79.48726190000001,Party City,43.76417373654635,-79.4852503780818,Miscellaneous Shop
769,"Northwood Park, York University",43.7679803,-79.48726190000001,Lastman's Bad Boy,43.76387769549716,-79.48643532503631,Furniture / Home Store
770,"Northwood Park, York University",43.7679803,-79.48726190000001,McDonald's,43.762413143616065,-79.49024297305107,Fast Food Restaurant
771,"Northwood Park, York University",43.7679803,-79.48726190000001,Pizza Nova,43.762761957796464,-79.49120791067236,Pizza Place
772,"Northwood Park, York University",43.7679803,-79.48726190000001,P.T.S. Tire Shops Inc.,43.761571514331955,-79.48732852935791,Automotive Shop
773,"Northwood Park, York University",43.7679803,-79.48726190000001,Kitchen Stuff Plus (Distribution),43.761406,-79.484853,Furniture / Home Store
774,"Northwood Park, York University",43.7679803,-79.48726190000001,Domino's Pizza,43.77344559145662,-79.49293762997553,Pizza Place
775,"Northwood Park, York University",43.7679803,-79.48726190000001,Tin Tin Congee - 天天粥麵,43.77390669185088,-79.49259185905532,Chinese Restaurant
776,"Northwood Park, York University",43.7679803,-79.48726190000001,Mr.Sub,43.76062,-79.489669,Restaurant
777,"Northwood Park, York University",43.7679803,-79.48726190000001,Hoops,43.77347548214057,-79.49288381668657,Sports Bar
778,"Northwood Park, York University",43.7679803,-79.48726190000001,Latitude Countertops,43.75965825871823,-79.48352991234061,Furniture / Home Store
779,"Northwood Park, York University",43.7679803,-79.48726190000001,A&W Canada,43.767885,-79.475055,American Restaurant
780,"Northwood Park, York University",43.7679803,-79.48726190000001,Pita Ikram,43.767508914764065,-79.47497860118843,Doner Restaurant
781,Downsview,43.737473200000004,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
782,Downsview,43.737473200000004,-79.46476329999999,LCBO,43.73271669596289,-79.45471700811727,Liquor Store
783,Downsview,43.737473200000004,-79.46476329999999,Chef 47,43.730482902230214,-79.46642184396892,Turkish Restaurant
784,Downsview,43.737473200000004,-79.46476329999999,Mustafa,43.73044112172999,-79.46794849096635,Turkish Restaurant
785,Downsview,43.737473200000004,-79.46476329999999,Forget Me Not Cafe Vietnamese Resto-Bar,43.730491854293696,-79.46652955512842,Vietnamese Restaurant
786,Downsview,43.737473200000004,-79.46476329999999,Pupusa Loka,43.730480310428,-79.46684451269826,Latin American Restaurant
787,Downsview,43.737473200000004,-79.46476329999999,Mastro's Ristorante,43.730465534997585,-79.4684960885536,Italian Restaurant
788,Downsview,43.737473200000004,-79.46476329999999,Subway,43.731802598053385,-79.46277272783715,Sandwich Place
789,Downsview,43.737473200000004,-79.46476329999999,Second Cup,43.73233793829693,-79.45551486658053,Café
790,Downsview,43.737473200000004,-79.46476329999999,Tim Hortons,43.731739619176786,-79.46022748947138,Coffee Shop
791,Downsview,43.737473200000004,-79.46476329999999,Tim Hortons,43.73889029805241,-79.47224241624076,Coffee Shop
792,Downsview,43.737473200000004,-79.46476329999999,Petro-Canada,43.732164,-79.458882,Gas Station
793,Downsview,43.737473200000004,-79.46476329999999,Ancaster Park,43.73470570807407,-79.46477740817078,Park
794,Downsview,43.737473200000004,-79.46476329999999,Main Cafeteria (Bombardier),43.73793098976079,-79.47114380227413,Food Court
795,Downsview,43.737473200000004,-79.46476329999999,Best Buy,43.73208460392743,-79.4564214348793,Electronics Store
796,Downsview,43.737473200000004,-79.46476329999999,Lucky Wok Resturant,43.73163108423754,-79.46406841278076,Chinese Restaurant
797,Downsview,43.737473200000004,-79.46476329999999,La Rosa Chilena Bakery,43.73135483966246,-79.46467269907795,Bakery
798,Downsview,43.737473200000004,-79.46476329999999,Wilson Ave & Dufferin St,43.73223462706559,-79.45902521756827,Intersection
799,Downsview,43.737473200000004,-79.46476329999999,Kervan Turkish Grill,43.730598408350914,-79.46529895481328,Middle Eastern Restaurant
800,Downsview,43.737473200000004,-79.46476329999999,Coffee time,43.73187370355043,-79.45920313281803,Coffee Shop
801,Downsview,43.737473200000004,-79.46476329999999,TFC Kia Training Ground,43.74369111420161,-79.47127780683557,Soccer Field
802,Downsview,43.737473200000004,-79.46476329999999,Geek Squad,43.73206065288193,-79.45641455622626,Other Repair Shop
803,Downsview,43.737473200000004,-79.46476329999999,Sporttesting,43.74432022454363,-79.45754187203532,Gym
804,Downsview,43.737473200000004,-79.46476329999999,Downsview Park Ultimate Frisbee,43.74388277801583,-79.4732915802955,Athletics & Sports
805,Downsview,43.7390146,-79.5069436,TD Canada Trust,43.7402356,-79.5125502,Bank
806,Downsview,43.7390146,-79.5069436,Pizza Pizza,43.74108518369447,-79.51349681782587,Pizza Place
807,Downsview,43.7390146,-79.5069436,Price Chopper,43.73990841084056,-79.51226143309357,Grocery Store
808,Downsview,43.7390146,-79.5069436,jane sheppard mall,43.740104399774324,-79.51255243633483,Shopping Mall
809,Downsview,43.7390146,-79.5069436,Country Style,43.73986,-79.51333,Coffee Shop
810,Downsview,43.7390146,-79.5069436,Cửu Long Miền Tây,43.739642,-79.513631,Vietnamese Restaurant
811,Downsview,43.7390146,-79.5069436,Downsview Dells,43.73819394931281,-79.50020869243238,Park
812,Downsview,43.7284964,-79.49569740000001,Hung Long,43.72652393180744,-79.48365933802457,Vietnamese Restaurant
813,Downsview,43.7284964,-79.49569740000001,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
814,Downsview,43.7284964,-79.49569740000001,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
815,Downsview,43.7284964,-79.49569740000001,Pho Mi Nha Trang,43.722709,-79.498058,Vietnamese Restaurant
816,Downsview,43.7616313,-79.52099940000001,Best Western Plus Toronto North York Hotel & Suites,43.756887077444425,-79.52877948651798,Hotel
817,Downsview,43.7616313,-79.52099940000001,Nella Cutlery,43.763957,-79.529793,Kitchen Supply Store
818,Downsview,43.7616313,-79.52099940000001,Durante's No Frills,43.758178,-79.51968,Grocery Store
819,Downsview,43.7616313,-79.52099940000001,Pho Com Viet Nam,43.75663119859895,-79.51833633068185,Vietnamese Restaurant
820,Downsview,43.7616313,-79.52099940000001,Popeyes Louisiana Kitchen,43.75660425382002,-79.51604685393343,Fried Chicken Joint
821,Downsview,43.7616313,-79.52099940000001,Shoppers Drug Mart,43.756147,-79.515843,Pharmacy
822,Downsview,43.7616313,-79.52099940000001,Holiday Inn Express Toronto-North York,43.75623244271852,-79.52734789199224,Hotel
823,Downsview,43.7616313,-79.52099940000001,Pizza Hut,43.75616893156321,-79.51798348159733,Pizza Place
824,Downsview,43.7616313,-79.52099940000001,KFC,43.7566,-79.5181,Fast Food Restaurant
825,Downsview,43.7616313,-79.52099940000001,The Beer Store,43.7560941,-79.5162392,Beer Store
826,Downsview,43.7616313,-79.52099940000001,Petro-Canada,43.757187,-79.517778,Gas Station
827,Downsview,43.7616313,-79.52099940000001,Pizza Pizza,43.756185976894656,-79.5154595375061,Pizza Place
828,Downsview,43.7616313,-79.52099940000001,Petro-Canada,43.766586,-79.51987,Gas Station
829,Downsview,43.7616313,-79.52099940000001,McDonald's,43.757325,-79.514091,Fast Food Restaurant
830,Downsview,43.7616313,-79.52099940000001,Subway,43.75622810178744,-79.51833268621584,Sandwich Place
831,Downsview,43.7616313,-79.52099940000001,Tim Hortons,43.75434420900222,-79.52702411134463,Coffee Shop
832,Downsview,43.7616313,-79.52099940000001,Tim Hortons,43.7561284,-79.5162657,Coffee Shop
833,Downsview,43.7616313,-79.52099940000001,Dollarama,43.758177,-79.519679,Discount Store
834,Downsview,43.7616313,-79.52099940000001,Driftwood community centre,43.76567959563023,-79.51970643195256,Athletics & Sports
835,Downsview,43.7616313,-79.52099940000001,Planet Fitness,43.757538,-79.51961,Gym / Fitness Center
836,Downsview,43.7616313,-79.52099940000001,Rexall,43.76659,-79.519852,Pharmacy
837,Downsview,43.7616313,-79.52099940000001,Jian Hing Supermarket,43.75667320052111,-79.51844367991136,Grocery Store
838,Downsview,43.7616313,-79.52099940000001,Pita Land,43.757520253440326,-79.51462786652858,Falafel Restaurant
839,Downsview,43.7616313,-79.52099940000001,Dollarama,43.75677,-79.515084,Discount Store
840,Downsview,43.7616313,-79.52099940000001,Perkins,43.75656747323858,-79.52747471772624,American Restaurant
841,Downsview,43.7616313,-79.52099940000001,Shoreham Plaza,43.76880310069173,-79.52048054521903,Shopping Mall
842,Downsview,43.7616313,-79.52099940000001,Travelodge Norfinch Drive Hotel Toronto,43.756541979889704,-79.52842992415722,Hotel
843,Downsview,43.7616313,-79.52099940000001,Smart Choice Foodmart,43.76920711023722,-79.52143033479608,Grocery Store
844,Downsview,43.7616313,-79.52099940000001,Mac's Convenience Store,43.76933566288619,-79.52110641923016,Snack Place
845,Downsview,43.7616313,-79.52099940000001,Tri Star Restaurant,43.76933638194449,-79.52024995897516,Chinese Restaurant
846,Downsview,43.7616313,-79.52099940000001,John Booth Memorial Arena,43.769548855413575,-79.52324753470374,Skating Rink
847,Downsview,43.7616313,-79.52099940000001,Hwy 400 at Finch W.,43.75439885206936,-79.52696696364671,Intersection
848,Downsview,43.7616313,-79.52099940000001,Comfort Inn,43.757365,-79.529396,Hotel
849,Victoria Village,43.725882299999995,-79.31557159999998,Victoria Village Arena,43.72348055545508,-79.31563520925143,Hockey Arena
850,Victoria Village,43.725882299999995,-79.31557159999998,Portugril,43.72581876267242,-79.31278541470671,Portuguese Restaurant
851,Victoria Village,43.725882299999995,-79.31557159999998,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
852,Victoria Village,43.725882299999995,-79.31557159999998,Flemingdon Park Golf Course,43.72230988036648,-79.32668919449756,Golf Course
853,Victoria Village,43.725882299999995,-79.31557159999998,The Frig,43.72705130603407,-79.31741760908679,French Restaurant
854,Victoria Village,43.725882299999995,-79.31557159999998,Eglinton Ave E & Sloane Ave/Bermondsey Rd,43.726086,-79.31362,Intersection
855,Victoria Village,43.725882299999995,-79.31557159999998,Tim Hortons,43.7270816,-79.327143,Coffee Shop
856,Victoria Village,43.725882299999995,-79.31557159999998,Freeman Formal Wear,43.71755636140195,-79.3134339002133,Men's Store
857,Victoria Village,43.725882299999995,-79.31557159999998,Clancys Boxing Academy,43.7186187,-79.3089978,Boxing Gym
858,Victoria Village,43.725882299999995,-79.31557159999998,Lobby Lounge Don Valley Hotel,43.724711270849134,-79.32763675125214,Lounge
859,Victoria Village,43.725882299999995,-79.31557159999998,Tridel Accolade Gym,43.72440273385244,-79.32778875944257,Gym / Fitness Center
860,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
861,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Toronto Climbing Academy,43.709362,-79.315006,Rock Climbing Spot
862,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,East York Gymnastics,43.710654,-79.309279,Gym / Fitness Center
863,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Peek Freans Cookie Outlet,43.71326033174486,-79.30806318602713,Bakery
864,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Muddy York Brewing Co.,43.71236216662408,-79.31201930161387,Brewery
865,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Shoppers Drug Mart,43.705933,-79.312825,Pharmacy
866,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,TD Canada Trust,43.705739883755946,-79.31227013468737,Bank
867,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Harvey's,43.71096402126402,-79.30908534280502,Fast Food Restaurant
868,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
869,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Tim Hortons,43.7144006072751,-79.30735632777214,Coffee Shop
870,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Rise & Dine Eatery,43.705769,-79.311638,Breakfast Spot
871,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Nostalgia,43.706832771917064,-79.31178314223835,Café
872,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,Intersection
873,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza Place
874,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Merchant's Flea Market,43.705107692965406,-79.31416841029413,Flea Market
875,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,Athletics & Sports
876,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,City Sports Centre,43.71076403259862,-79.31659226901981,Soccer Stadium
877,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Brunswick Bierworks,43.710667,-79.31772,Brewery
